9.999999988985486254e-05,5.864164239596846104e-04
-1.000000000000000000e+03,-1.000000000000000000e+03
-2.076227735009692488e+00,0.000000000000000000e+00
-1.476227735032975552e+00,4.944282102931880729e+01
-6.762277349864093123e-01,6.969017019768334364e+01
1.023772264967024448e+00,6.629954473003856208e+01
3.523772264967024448e+00,4.087213097739350331e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-2.070458849821648073e+00,0.000000000000000000e+00
-1.470458849844931137e+00,4.867503900597556310e+01
-6.704588497983650086e-01,7.476990281959781726e+01
1.029541150155068863e+00,7.176119991852937119e+01
3.529541150155068863e+00,4.616179679160121196e+01
6.029541150155068863e+00,4.316226989029595273e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-2.573998111155871182e+00,0.000000000000000000e+00
-1.973998111179154469e+00,5.194058424046106381e+01
-1.173998111132588340e+00,7.618484751468413663e+01
5.260018888208456422e-01,7.853320192134901845e+01
3.026001888820845753e+00,6.100266240849295230e+01
5.526001888820845309e+00,4.108629003535895663e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-3.011681429164815516e+00,0.000000000000000000e+00
-2.411681429188098580e+00,5.689966237339459099e+01
-1.611681429141532229e+00,7.890523335317804765e+01
8.831857081190155889e-02,8.217212135370809278e+01
2.588318570811901420e+00,7.117228002562353595e+01
5.088318570811901864e+00,3.132022834639401054e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-2.587071049715860660e+00,0.000000000000000000e+00
-1.187071049692577596e+00,6.939434831145761962e+01
5.129289502608561646e-01,7.302598953929165759e+01
3.012928950260856276e+00,5.223306971376031527e+01
5.512928950260856276e+00,3.066978735228838104e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-3.038771183449763935e+00,0.000000000000000000e+00
-2.438771183473047000e+00,5.986530827416899569e+01
-1.638771183426480871e+00,8.714811213081561903e+01
6.122881652695305599e-02,9.734301261617062551e+01
2.561228816526953000e+00,8.370536710455399998e+01
5.061228816526953445e+00,2.284573466343344705e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-1.975310195509584865e+00,0.000000000000000000e+00
-1.375310195532867930e+00,4.592556840755729297e+01
-5.753101954863019118e-01,7.170715840583574163e+01
1.124689804467132070e+00,6.773503603280829566e+01
3.624689804467132070e+00,4.355315847691359465e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-2.746763911611578735e+00,0.000000000000000000e+00
-2.146763911634861799e+00,5.375886605585195355e+01
-1.346763911588295670e+00,8.405293206199776535e+01
3.532360883651381456e-01,9.173069242948274393e+01
2.853236088365138201e+00,7.610159968783835893e+01
5.353236088365138201e+00,3.301132221290308877e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-2.525131707343016618e+00,0.000000000000000000e+00
-1.925131707366299683e+00,5.227085324419749668e+01
-1.125131707319733554e+00,7.436850882688479203e+01
5.748682926337004284e-01,7.750673767676074988e+01
3.074868292633700317e+00,5.849710042679787136e+01
5.574868292633700761e+00,3.865111597547087285e+01
