-1.214545454545454817e+01,2.143294558386971715e+01,1.581138830084243344e-02
-1.174545454545454959e+01,4.859965988672207260e+01,1.581138830084243344e-02
-1.099545454545454959e+01,7.646442761988535608e+01,1.581138830084243344e-02
-9.495454545454549589e+00,9.841383371991805973e+01,3.041381265149221969e-02
-8.595454545454551010e+00,1.118800370008239469e+02,3.041381265149221969e-02
-6.995454545454549589e+00,1.171384758902685377e+02,3.041381265149221969e-02
-6.095454545454551010e+00,1.269636093121985141e+02,3.041381265149221969e-02
-4.045454545454546746e+00,1.373333220241586616e+02,4.527692569068524769e-02
-1.545454545454546746e+00,1.438431397861394885e+02,4.527692569068524769e-02
9.545454545454532536e-01,1.443080281670499403e+02,4.527692569068524769e-02
3.454545454545453254e+00,1.395940889626545527e+02,4.527692569068524769e-02
5.954545454545453254e+00,1.318348472297074920e+02,4.527692569068524769e-02
8.454545454545453254e+00,1.167068845239701886e+02,4.527692569068524769e-02
1.095454545454545325e+01,9.226213794893801889e+01,4.527692569068524769e-02
1.300454545454545041e+01,3.018451319434964120e+01,3.041381265149221969e-02
1.390454545454544899e+01,5.231713683316677788e+01,3.041381265149221969e-02
-1.000000000000000000e+03,-1.000000000000000000e+03,-1.000000000000000000e+03
-1.199828921210229282e+01,2.104193393525619626e+01,1.581138830084243344e-02
-1.159828921210229424e+01,4.587063441015374821e+01,1.581138830084243344e-02
-1.084828921210229424e+01,7.616188293728039582e+01,1.581138830084243344e-02
-9.348289212102294243e+00,9.769126317712370167e+01,3.041381265149221969e-02
-8.448289212102295664e+00,1.102593507841640701e+02,3.041381265149221969e-02
-6.848289212102294243e+00,1.155424613946500756e+02,3.041381265149221969e-02
-5.948289212102295664e+00,1.255955770246196295e+02,3.041381265149221969e-02
-3.898289212102291401e+00,1.369509755794188663e+02,4.527692569068524769e-02
-1.398289212102291401e+00,1.436530863152869699e+02,4.527692569068524769e-02
1.101710787897708599e+00,1.432189560180636647e+02,4.527692569068524769e-02
3.601710787897708599e+00,1.378924392713797147e+02,4.527692569068524769e-02
6.101710787897708599e+00,1.314485623840766664e+02,4.527692569068524769e-02
8.601710787897708599e+00,1.162105034529746632e+02,4.527692569068524769e-02
1.110171078789770860e+01,9.062521960562865786e+01,4.527692569068524769e-02
1.315171078789770576e+01,2.498732258207323653e+01,3.041381265149221969e-02
-1.000000000000000000e+03,-1.000000000000000000e+03,-1.000000000000000000e+03
-1.497232479530249805e+01,9.684887297671052053e+00,1.581138830084243344e-02
-1.477232479530249520e+01,2.191408532338475013e+01,1.581138830084243344e-02
-1.437232479530249663e+01,4.385225007267236919e+01,1.581138830084243344e-02
-1.362232479530249663e+01,7.698519745581783980e+01,1.581138830084243344e-02
-1.212232479530249663e+01,1.004407927047916473e+02,3.041381265149221969e-02
-1.122232479530249805e+01,1.145100196627562639e+02,3.041381265149221969e-02
-9.622324795302496625e+00,1.255316750631029379e+02,3.041381265149221969e-02
-8.722324795302498046e+00,1.355533970769330665e+02,3.041381265149221969e-02
-6.672324795302493783e+00,1.483582254074129594e+02,4.527692569068524769e-02
-4.172324795302493783e+00,1.597951968081803784e+02,4.527692569068524769e-02
-1.672324795302493783e+00,1.643506359340742904e+02,4.527692569068524769e-02
8.276752046975062171e-01,1.643274246614769538e+02,4.527692569068524769e-02
3.327675204697506217e+00,1.613588161345206515e+02,4.527692569068524769e-02
5.827675204697506217e+00,1.543213838460505087e+02,4.527692569068524769e-02
8.327675204697506217e+00,1.401051309966778717e+02,4.527692569068524769e-02
1.037767520469750337e+01,1.227867700559657749e+02,3.041381265149221969e-02
1.127767520469750195e+01,1.117634244776057386e+02,3.041381265149221969e-02
1.287767520469751048e+01,8.758810489303797908e+01,3.041381265148521140e-02
1.377767520469750195e+01,5.794252628336317912e+01,3.041381265149221969e-02
-1.000000000000000000e+03,-1.000000000000000000e+03,-1.000000000000000000e+03
-1.355889121239155770e+01,1.002588403688365659e+01,1.581138830084243344e-02
-1.335889121239155486e+01,2.284428250928523241e+01,1.581138830084243344e-02
-1.295889121239155628e+01,4.881746331838784414e+01,1.581138830084243344e-02
-1.220889121239155628e+01,7.719348392955599536e+01,1.581138830084243344e-02
-1.070889121239155628e+01,1.014983510251186090e+02,3.041381265149221969e-02
-9.808891212391557701e+00,1.145202355792176689e+02,3.041381265149221969e-02
-8.208891212391556280e+00,1.232658127989915613e+02,3.041381265149221969e-02
-7.308891212391557701e+00,1.333394666343280903e+02,3.041381265149221969e-02
-5.258891212391553438e+00,1.441212682753796912e+02,4.527692569068524769e-02
-2.758891212391553438e+00,1.527772112927682429e+02,4.527692569068524769e-02
-2.588912123915534380e-01,1.542265616384841564e+02,4.527692569068524769e-02
2.241108787608446562e+00,1.524568270324709545e+02,4.527692569068524769e-02
4.741108787608446562e+00,1.475216564155334993e+02,4.527692569068524769e-02
7.241108787608446562e+00,1.367759041729362366e+02,4.527692569068524769e-02
9.741108787608446562e+00,1.182825634728379072e+02,4.527692569068524769e-02
1.179110878760844372e+01,9.199224773234186614e+01,3.041381265149221969e-02
1.269110878760844230e+01,7.398639337131716331e+01,3.041381265149221969e-02
1.429110878760845083e+01,3.795718963786962519e+01,3.041381265149221969e-02
-1.000000000000000000e+03,-1.000000000000000000e+03,-1.000000000000000000e+03
-1.135364116009292701e+01,1.063699450025695192e+01,1.581138830084243344e-02
-1.115364116009292417e+01,1.783594568692138083e+01,1.581138830084243344e-02
-1.075364116009292559e+01,4.449364277009023283e+01,1.581138830084243344e-02
-1.000364116009292559e+01,7.473531174632202578e+01,1.581138830084243344e-02
-8.503641160092925588e+00,9.535408732449590730e+01,3.041381265149221969e-02
-7.603641160092927009e+00,1.070845090357204299e+02,3.041381265149221969e-02
-6.003641160092925588e+00,1.139389334856037976e+02,3.041381265149221969e-02
-5.103641160092927009e+00,1.227633320360328355e+02,3.041381265149221969e-02
-3.053641160092922746e+00,1.331163301800958720e+02,4.527692569068524769e-02
-5.536411600929227461e-01,1.388608323485393043e+02,4.527692569068524769e-02
1.946358839907077254e+00,1.380108847909325789e+02,4.527692569068524769e-02
4.446358839907077254e+00,1.305309677964892217e+02,4.527692569068524769e-02
6.946358839907077254e+00,1.209002212933141465e+02,4.527692569068524769e-02
9.446358839907077254e+00,1.046912435336265759e+02,4.527692569068524769e-02
1.194635883990707725e+01,6.702820898511373571e+01,4.527692569068524769e-02
-1.000000000000000000e+03,-1.000000000000000000e+03,-1.000000000000000000e+03
-1.504943138323667284e+01,1.452825429649663214e+01,1.581138830084243344e-02
-1.484943138323667000e+01,2.911484444399158633e+01,1.581138830084243344e-02
-1.444943138323667142e+01,5.175025262070546717e+01,1.581138830084243344e-02
-1.369943138323667142e+01,8.246501942037377830e+01,1.581138830084243344e-02
-1.219943138323667142e+01,1.055524226790961677e+02,3.041381265149221969e-02
-1.129943138323667284e+01,1.190483883391350020e+02,3.041381265149221969e-02
