-2.133838383838383379e+01,5.123791239326376257e+01,1.581138828648453315e-02
-2.113838383838383095e+01,7.030513908400891410e+01,1.581138828648453315e-02
-2.073838383838383237e+01,8.735185990256982791e+01,1.581138831409484996e-02
-1.998838383838383237e+01,1.002217060228331320e+02,1.581138828648453315e-02
-1.848838383838383237e+01,1.331898284280328255e+02,3.041381265034278497e-02
-1.758838383838383379e+01,1.472441925853394764e+02,3.041381265034278497e-02
-1.598838383838383237e+01,1.626069167965295890e+02,3.041381265034278497e-02
-1.508838383838383379e+01,1.732019677122357280e+02,3.041381265034278497e-02
-1.303838383838382953e+01,1.903974507395429043e+02,4.527692570341444039e-02
-1.053838383838382953e+01,2.045638501481840024e+02,4.527692570341444039e-02
-8.038383838383829527e+00,2.140237622020676724e+02,4.527692570341444039e-02
-5.538383838383829527e+00,2.208567504938982609e+02,4.527692570341444039e-02
-3.038383838383829527e+00,2.243460891506190364e+02,4.527692570341444039e-02
-5.383838383838295272e-01,2.252495392254497517e+02,4.527692570341444039e-02
1.961616161616170473e+00,2.241443004863475892e+02,4.527692570341444039e-02
4.011616161616167631e+00,2.192956770545382312e+02,3.041381265034278497e-02
6.511616161616174736e+00,2.125439238041381316e+02,3.041381265034278497e-02
9.011616161616174736e+00,2.020395336204437626e+02,3.041381265034278497e-02
1.151161616161617474e+01,1.879828922148388699e+02,3.041381265034278497e-02
1.401161616161617474e+01,1.684169378754133390e+02,3.041381265034278497e-02
1.651161616161617474e+01,1.416425592289217832e+02,3.041381265034278497e-02
1.741161616161616621e+01,1.274527599968838700e+02,3.041381265034278497e-02
1.901161616161617474e+01,9.588233145129518675e+01,3.041381265034278497e-02
1.991161616161616621e+01,6.302690123941857792e+01,3.041381265034278497e-02
2.151161616161617474e+01,5.022723840901956294e+01,3.041381265034278497e-02
-1.000000000000000000e+03,-1.000000000000000000e+03,-1.000000000000000000e+03
-2.809520349381230631e+01,5.651350685673406815e+01,1.581138828648453315e-02
-2.789520349381230346e+01,7.932231511097486987e+01,1.581138828648453315e-02
-2.749520349381230488e+01,1.009212648100362060e+02,1.581138831409484996e-02
-2.674520349381230488e+01,1.167321929067119726e+02,1.581138828648453315e-02
-2.524520349381230488e+01,1.562798400553013778e+02,3.041381265034278497e-02
-2.434520349381230631e+01,1.721260215308028876e+02,3.041381265034278497e-02
-2.274520349381230488e+01,1.921328848087595702e+02,3.041381265034278497e-02
-2.184520349381230631e+01,2.049378290202288895e+02,3.041381265034278497e-02
-1.979520349381230204e+01,2.257474676493587253e+02,4.527692570341444039e-02
-1.729520349381230204e+01,2.453490245469106412e+02,4.527692570341444039e-02
-1.479520349381230204e+01,2.594554766199743767e+02,4.527692570341444039e-02
-1.229520349381230204e+01,2.706725733165507108e+02,4.527692570341444039e-02
-9.795203493812302042e+00,2.792725588078657779e+02,4.527692570341444039e-02
-7.295203493812302042e+00,2.858322570617602878e+02,4.527692570341444039e-02
-4.795203493812302042e+00,2.895936198166924669e+02,4.527692570341444039e-02
-2.745203493812304885e+00,2.905056986755114963e+02,3.041381265034278497e-02
-1.845203493812306306e+00,2.914177775343305257e+02,3.041381265034278497e-02
-2.452034938122977792e-01,2.914664132457935466e+02,3.041381265034278497e-02
6.547965061876936943e-01,2.915150489572565107e+02,3.041381265034278497e-02
