9.124585990653960721e+01,4.027828967112274228e+00
1.025329004709278422e+02,1.297295541926965168e+00
9.744439241254980288e+01,3.127943358297700982e+00
8.158214349765530926e+01,2.285058973862988285e+00
9.659349517532913865e+01,5.780972320233930262e+00
1.163695279169247385e+02,1.791459121904648288e+00
1.301082378944653613e+02,6.583954676537237205e+00
1.441584514046441257e+02,1.449058391391570444e+00
1.062591467154112053e+02,5.219340230320745455e+00
1.428526858033695248e+02,2.668283770762816420e+00
1.153272460390251695e+02,4.506540742336095029e+00
1.105492995215697931e+02,4.081615230724960242e+00
1.341129317204589029e+02,2.652362115485853433e+00
1.271757997868365209e+02,4.550001133085276983e+00
1.048375571660931200e+02,1.205003217821075889e+00
6.347464317441936998e+01,2.134535522419733766e+00
1.088251437723745880e+02,3.061449913012099344e+00
1.059401516228576270e+02,1.910059840475301751e+00
1.117118186174305663e+02,2.102914524691533504e+00
1.384100621799199473e+02,1.587494107174669988e+00
1.153904743432486271e+02,2.493289451734889806e+00
1.287379706118857428e+02,2.607583380673871964e+00
1.188120566036663490e+02,1.863908773008949193e+00
