1.418281932649527732e+02,1.757476979576030107e+00
1.299006838822927250e+02,1.265259490367695694e+00
1.516692486845984149e+02,1.567081184058948917e+00
1.499782051330072363e+02,1.401453106069016519e+00
1.155870490479661896e+02,1.459557397759595698e+00
1.404126370482267134e+02,1.524557518627831953e+00
1.391779839111844126e+02,1.484172539994581541e+00
1.640190393849011343e+02,2.065110081614843551e+00
1.287593149963444432e+02,1.246238102300411210e+00
1.442126132310989419e+02,1.409500022398084029e+00
1.286122682277569425e+02,1.334685940492129186e+00
1.439316675931997338e+02,1.376584837040936371e+00
1.567250494852694942e+02,1.457314997461020667e+00
1.382624408085005143e+02,1.439669645084427518e+00
