-5.409090909101493594e+00,2.895575607345337943e+01
-4.259090909078210530e+00,6.442296340396553944e+01
-2.559090909066568997e+00,7.519471795632392741e+01
-5.909090906656899733e-02,8.285782080449016007e+01
2.890909090945072535e+00,7.293079735326803359e+01
5.390909090945072535e+00,5.546663625197484748e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-5.673260091175428954e+00,2.522267545171100167e+01
-4.523260091152145890e+00,7.108943874005124997e+01
-2.823260091140504358e+00,9.062014049050286246e+01
-3.232600911405043576e-01,1.010364270192308140e+02
2.626739908871137175e+00,9.330421126947324240e+01
5.126739908871137175e+00,7.934713157499116676e+01
7.626739908871137175e+00,3.126984352942162815e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-6.084646172045630408e+00,2.525416185780221667e+01
-4.934646172022347343e+00,7.436551644620058710e+01
-3.234646172010705811e+00,8.577215864572148973e+01
-7.346461720107058113e-01,9.031938873232284948e+01
2.215353828000935721e+00,8.728405505092236183e+01
4.715353828000935721e+00,6.642927981402721116e+01
7.215353828000935721e+00,1.492057975506576639e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-5.601634172934531364e+00,2.411160268892519554e+01
-4.451634172911248299e+00,6.301678102886400268e+01
-2.751634172899606767e+00,7.590143296415051566e+01
-2.516341728996067673e-01,7.698829324500721327e+01
2.698365827112034765e+00,6.985965199781652757e+01
5.198365827112034765e+00,3.993279375988239366e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-4.960711586725942368e+00,6.572094350096276116e+01
-3.260711586714300836e+00,7.653316386314381248e+01
-7.607115867143008359e-01,8.325545218207925302e+01
2.189288413297340696e+00,7.973760575678940654e+01
4.689288413297340696e+00,5.735188511381431908e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-6.733846711972546473e+00,3.487152742852821774e+01
-5.583846711949263408e+00,7.847257310665135321e+01
-3.883846711937621876e+00,9.992505671422844671e+01
-1.383846711937621876e+00,1.109413200940850430e+02
1.566153288074019656e+00,1.118903802346118823e+02
4.066153288074019656e+00,9.881102291167883322e+01
6.566153288074019656e+00,7.289852859043097055e+01
9.066153288074019656e+00,1.346542607070222175e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-7.784862408948079349e+00,2.826038980718200477e+01
-6.634862408924796284e+00,7.282402277453884665e+01
-4.934862408913154752e+00,8.686935754111536312e+01
-2.434862408913154752e+00,9.651230102355398799e+01
5.151375910984867801e-01,1.004084149594936832e+02
3.015137591098486780e+00,9.395923103286207834e+01
5.515137591098486780e+00,6.889016639555966037e+01
8.015137591098486780e+00,2.490556238693626767e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-7.977629975125154260e+00,4.487152891724201709e+01
-6.827629975101871196e+00,9.656403461086658524e+01
-5.127629975090229664e+00,1.232607008915059197e+02
-2.627629975090229664e+00,1.391618561785500106e+02
3.223700249214118685e-01,1.404221131412693069e+02
2.822370024921411868e+00,1.392565194615838777e+02
5.322370024921411868e+00,1.204866205989611387e+02
7.822370024921411868e+00,9.657682096265523342e+01
9.872370024909770336e+00,6.227703637184531260e+01
1.077237002487484574e+01,1.743632556711392567e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-7.269602638831834440e+00,2.439354517368422393e+01
-6.119602638808551376e+00,8.151242213334798237e+01
-4.419602638796909844e+00,9.401284355006546889e+01
-1.919602638796909844e+00,1.017441647293068741e+02
1.030397361214731689e+00,9.982658848258593309e+01
3.530397361214731689e+00,9.203287825244262876e+01
6.030397361214731689e+00,6.476358256666533464e+01
-1.000000000000000000e+03,-1.000000000000000000e+03
-8.273748562959362118e+00,4.573036343027944639e+01
-7.123748562936079054e+00,8.859182166655944002e+01
-5.423748562924437522e+00,1.149167857667419668e+02
-2.923748562924437522e+00,1.325992597029970455e+02
2.625143708720401037e-02,1.381054202625018377e+02
2.526251437087204010e+00,1.332306657923401190e+02
5.026251437087204010e+00,1.209896754494808988e+02
